original_text,polarity,subjectivity,clean_text
N.S. to waive ambulance fees for people who have adverse reactions to COVID vaccines - Change follows several people being told their cases weren't COVID emergencies #vaccine #covid19  https://t.co/C2f9CjbG8M,0.0,0.0,N . S . to waive ambulance for people who have adverse to COVID - Change several people being told their ' t COVID vaccine covid19
It is precisely because people HAVE done their research that these findings are coming to light. They’ve been censored - that doesn’t make them wrong. Too much evidence that cannot be ignored unless those pushing it wish to be held liable,0.08,0.62,It is precisely because people HAVE done their research that these are coming to light . They ’ been - that ’ t make them wrong . Too much evidence that cannot be unless those pushing it wish to be liable
"Here it is again.

For those who have read my analysis - https://t.co/lpyrRaJC2v - you might note that… https://t.co/PXf5Q8mCls",0.0,0.0,Here it is again . For those who have read my analysis - - you might note that …
"RT @mfazomnyama_: Bring back digital vibes!

WHAT ARE WE BEING SUBJECTED TO 😭",0.0,0.0,: Bring back digital ! WHAT ARE WE BEING SUBJECTED TO 😭
"@StevenW69808657 @stopthistyranny @energy_therapy @ArchieHicoxGB @HowarthSibling @Peston @afneil @itvnews @GOVUK If you examine the US VAERS record, you’ll see the rate of Vax associated death after covid19 Vax is at least 6000. Open VAERS estimate it at 20,000 deaths.
Typical annual run rate for all vaccines combined? 200 deaths.",-0.15555555555555556,0.4666666666666666,"therapy If you examine the US record , you ’ see the rate of associated death after covid19 is at least 6000 . Open estimate it at 20 , 000 . Typical annual run rate for all combined ? 200 ."
@StevenW69808657 @JanetWood101 @stopthistyranny @energy_therapy @ArchieHicoxGB @HowarthSibling @Peston @afneil… https://t.co/l6eOEhS0zu,0.0,0.0,therapy …
What are these graphics mara lona?,0.0,0.0,What are these graphics ?
🤢 What presentation style is this?,0.0,0.0,🤢 What presentation style is this ?
"Do you have questions about the #Covid19 vaccines? 

Find information about what to expect when getting vaccinated, the vaccines authorized in Canada and more ➡️ https://t.co/JMSyG2K5aR  #VaccinesWork https://t.co/Zo0IGDKCM7",0.5,0.5,"Do you have about the Covid19 ? Find information about what to expect when getting , the authorized in Canada and more ➡️"
"Watch: 17-year-old Sathya Padmanaban, Student Wing Secretary, #WFTY speaks in support of .@RevJJackson ‘s  initiati… https://t.co/I2FYq3xPqo",0.0,0.0,"Watch : 17 - year - old , Student Wing Secretary , in support of . ‘ s …"
Bathong what's this?,0.0,0.0,what ' s this ?
"@StevenW69808657 @JanetWood101 @stopthistyranny @energy_therapy @ArchieHicoxGB @HowarthSibling @Peston @afneil @itvnews @GOVUK All of the covid19 vaccines result in thromboembolic events which are serious enough to be associated with an obvious spike in deaths. These vaccines are by far (50x) the most dangerous ever unleashed on a population. 
The design of these vaccines is reckless. I found out....",-0.055555555555555546,0.6777777777777777,therapy All of the covid19 result in which are serious enough to be associated with an obvious spike in . These are by far ( 50x ) the most dangerous ever unleashed on a population . The design of these is reckless . I found out ....
"New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As our neighbours move on it's time for us to follow. 

@fordnation open Ontario 100% and drop the mask mandate too.",0.02727272727272727,0.4909090909090909,New York is fully open and Michigan will be fully open by June 22 . And is much further along than . As our move on it ' s time for us to follow . open 100 % and drop the mask mandate too .
"Tanzania has submitted to the Covax facility its #COVIDVaccination request form and is currently preparing a #COVID19 vaccine deployment plan. The first batch of vaccines is expected to arrive in Tanzania in the next couple of weeks
 https://t.co/7vH65do4Ku https://t.co/WeLiw2cAHd",0.0375,0.2833333333333333,to the facility its request form and is currently a COVID19 vaccine deployment plan . The first batch of is to arrive in in the next couple of
Florida is in the bottom half of the nation as far as vaccines. DeSantis ran out of people to sell the shots too an… https://t.co/mrgjiodXQZ,-0.033333333333333326,0.5833333333333334,is in the bottom half of the nation as far as . ran out of people to sell the too an …
"‘We should do more research to assess long term benefits of vaccines,’ says Prof @dasgobardhan in an interview with… https://t.co/ee3MnIBDx4",0.225,0.45,"‘ We should do more research to assess long term of ,’ Prof in an interview with …"
"Until vaccines are globally available for all citizens, testing is a necessity, and we know the processes, the inst… https://t.co/KArIn59bl5",0.4,0.4,"Until are globally available for all , testing is a necessity , and we know the , the …"
"@AlexBerenson @CDCgov ""most side effects go unreported even when they are serious""

this is absolutely not true for… https://t.co/o1IDquOmAW",-0.002777777777777768,0.6055555555555555,""" most side effects go unreported even when they are serious "" this is absolutely not true for …"
"RT @SizweDhlomo: …And even then, they aren’t fully vaccinated. Only 600 k are fully vaccinated. The rest just got one jab.",0.0,1.0,": … And even then , they ’ t fully . Only 600 k are fully . The rest just got one jab ."
"With infections and variants outpacing vaccines, #COVID19 is surging again in Latin America. The US and allies must… https://t.co/wfjyYOT0Uk",0.0,0.0,"With and , COVID19 is surging again in . The US and allies must …"
"Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 376,27… https://t.co/GxXqbkuFoi",-0.75,1.0,"Pin Code :[ 411004 ] - HOSPITAL : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 376 , 27 …"
"Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1018,0,… https://t.co/1pOYqEWEF4",-0.75,1.0,"Pin Code :[ 411038 ] - : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 1018 , 0 ,…"
A senior U.S. general warned Friday that the “wildfire of terrorism” is sweeping across a band of Africa and needs… https://t.co/mjsa5YYYTF,0.05000000000000002,0.5,A senior U . S . general that the “ wildfire of terrorism ” is sweeping across a band of and needs …
@JimWatsonOttawa @OttawaHealth @ottawacity @OttawaParamedic Thanks @fordnation for sending more #COVID19 #vaccines… https://t.co/IDOQ2MEOD0,0.35,0.35,Thanks for sending more COVID19 …
"#Vaccines donated next year, 'too late for those #WHO are dying today' 
https://t.co/iPVCZIJbSH
#Africa #America… https://t.co/VPQTLq7y25",-0.15,0.3,"donated next year , ' too late for those WHO are dying today ' …"
I truly believe that future generations will learn about how we developed #COVID19 vaccines in record time and be so disappointed that we didn't also make sure that every person around the world could actually get one.,-0.030000000000000006,0.4327777777777778,I truly believe that future will learn about how we COVID19 in record time and be so disappointed that we ' t also make sure that every person around the world could actually get one .
"But 💉 AEs are rare, right? 🙄 (So ""rare"" that there's enough clamor over this issue to force a change in how it's ha… https://t.co/U7WSgubWUH",0.22142857142857142,0.7089285714285715,"But 💉 AEs are rare , right ? 🙄 ( So "" rare "" that there ' s enough clamor over this issue to force a change in how it ' s ha …"
"""Africa is 'in the midst of full-blown third wave' of coronavirus""  https://t.co/2FFnkVwHOW",0.0,0.0,""" is ' in the midst of full - blown third wave ' of """
Y'all didn't want that Bill Gates shit thou right,0.042857142857142844,0.6678571428571429,Y ' all ' t want that Bill thou right
@PerpetualValue Natural immunity - meaning innate immunity or immunity from prior Covid19 infection - is broad. Wit… https://t.co/hED7KdV1p0,0.05416666666666667,0.23750000000000002,Natural immunity - meaning innate immunity or immunity from prior Covid19 infection - is broad . Wit …
Lilongwe has also run out of #Covid19 vaccines https://t.co/tnkaaFf4lj,0.0,0.0,also run out of Covid19
"Delhi preparing for 3rd COVID-19 wave , needs more vaccines - Arvind Kejriwal !

Check it out - https://t.co/mfzmpkArER
#LargestVaccineDrive 
#COVIDSecondWaveInIndia 
#DelhiCovid 
#COVID19 
#KarnatakaFightsCorona 
#Delhi 
#ThirdWave 
#COVID19 
#CovidHelp 
#CovidVaccine https://t.co/YUz2VMrJ2L",0.3125,0.25,"for 3rd COVID - 19 wave , needs more - ! Check it out - COVID19 COVID19"
"Everybody aged 18+ is now eligible for the #Covid19 vaccine.

Jenny has been to get her second dose of the vaccine, but Billy hasn't as he thinks he is immune to #Covid after having the virus. This isn't true. Jenny tells us more...👇

Book your vaccines: https://t.co/8zntK73oE9 https://t.co/zD2ckokbLq",0.08333333333333333,0.35000000000000003,"Everybody aged 18 + is now eligible for the Covid19 vaccine . Jenny been to get her second dose of the vaccine , but Billy ' t as he he is immune to Covid after the virus . This ' t true . Jenny us more ...👇 Book your :"
"After a Year of Denying #COVID19, #Tanzania Orders #Vaccines https://t.co/6UxrQgq79i",0.0,0.0,"After a Year of COVID19 ,"
"I hope it's true that the PA will return almost expired vaccines to Israel.
Why would the PA help Israel by buying these vaccines? Israel has the duty to provide COVID19 vaccine to occupied Palestinians.",0.35,0.65,I hope it ' s true that the PA will return almost to . Why would the PA help by these ? the duty to provide COVID19 vaccine to .
"#COVID19 in #Havana : Reuters reports #COVID19 cases have dropped after application of #Cuban #vaccines in risk groups, an emergency public health intervention prior to regulatory agency authorization--authorization due in July. https://t.co/vfzysAaqRx",-0.041666666666666664,0.14722222222222223,"COVID19 in : COVID19 have after application of in risk , an emergency public health intervention prior to regulatory agency authorization -- authorization due in ."
"@RajveerShahiBjp @WhiteHouse He said Covid19 was a hoax and no, he didn’t develop the vaccines..Scientists did and… https://t.co/DTIoz3XMrX",0.0,0.0,"He said Covid19 was a hoax and no , he ’ t develop the .. did and …"
Zweli please just release the graphic designers. What are these fireworks.,0.0,0.4,please just release the graphic . What are these .
"More than 945.1 mln doses of #COVID19 vaccines have been administered in #China as of June 16, the National Health Commission said on June 17.-@CE_ChinaEconomy https://t.co/c4QSve5fxh",0.5,0.5,"More than 945 . 1 of COVID19 have been in China as of June 16 , the National Health Commission said on June 17 .-"
RT @HeidiGiokos: JUST IN: Over 2 million people have been vaccinated in South Africa. #VaccineRolloutSA #Covid19,0.0,0.0,: JUST IN : Over 2 million people have been in South . Covid19
RT @MissMaleka: 🤢 What presentation style is this?,0.0,0.0,: 🤢 What presentation style is this ?
"RT @mfazomnyama_: Bring back digital vibes!

WHAT ARE WE BEING SUBJECTED TO 😭 https://t.co/gioOEy4YN7",0.0,0.0,: Bring back digital ! WHAT ARE WE BEING SUBJECTED TO 😭
"Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 369,27… https://t.co/kqGnU7OE4Y",-0.75,1.0,"Pin Code :[ 411004 ] - HOSPITAL : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 369 , 27 …"
"RT @pittman_nairobi: ""Africa is 'in the midst of full-blown third wave' of coronavirus""  https://t.co/2FFnkVwHOW",0.0,0.0,": "" is ' in the midst of full - blown third wave ' of """
These visuals are unnecessary,-0.4,0.9,These are unnecessary
RT @Givenkazeni: Zweli please just release the graphic designers. What are these fireworks. https://t.co/IMwSx6csCL,0.0,0.4,: please just release the graphic . What are these .
"To date, the #GoC has delivered more than 34 million doses of #Covid19 vaccines to provinces and territories.

For more information go to: 
https://t.co/qRqVFitplj
#VaccinesWork https://t.co/qRipYnlusc",0.5,0.5,"To date , the more than 34 million of Covid19 to and . For more information go to :"
"Watch: .@DrVGPrabhakarUS, Global Ambassador .@RPCoalition speaks in support of .@RevJJackson ‘s  initiative to help… https://t.co/0OB7I5MZ33",0.0,0.0,"Watch : ., Global Ambassador . in support of . ‘ s initiative to help …"
"Study shows COVID-19 vaccines do not affect male fertility https://t.co/cXr0yFmmtu #urology #urologist #covid19 #fertility #malefertility #pandemic #MensHealthMonth @ranjithramamd  
@miami_urology @umiamimedicine",0.0,0.1,Study COVID - 19 do not affect male fertility urology urologist covid19 fertility pandemic urology
"Ontario administered 205,062 #COVID19 vaccines so far today. 84% were 2nd doses.

Thousands of people are essential in making a big vaccine day like this happen. Thank you to all involved.

(Lake Superior III, by Lawren Harris) https://t.co/ApRcF2fyNR",0.15999999999999998,0.4600000000000001,"205 , 062 COVID19 so far today . 84 % were 2nd . of people are essential in making a big vaccine day like this happen . Thank you to all involved . ( Lake Superior , by )"
"Okay. So only COVID19 vaccine is bad, according to Ducey. This man was praising mass vax clinics for months. Please note that @dougducey largely stopped tweeting about and promoting vaccines after one very important thing happened: he got *his* shot.",0.1068571428571429,0.7190476190476189,". So only COVID19 vaccine is bad , according to . This man was praising mass for . Please note that largely stopped about and after one very important thing : he got * his * shot ."
"Small business owners: You may be eligible for a federal tax credit if you provide paid leave to employees receiving #COVID19 vaccines. 

▶️ Learn more from @IRSNews: https://t.co/YCiX2sB97t 
▶️ Find a vaccine provider near you: https://t.co/Q5CFaShiTx

#WeCanDoThis https://t.co/OFgU91qjXI",0.11666666666666665,0.43333333333333335,Small business : You may be eligible for a federal tax credit if you provide leave to COVID19 . ▶️ Learn more from : ▶️ Find a vaccine provider near you :
"@POTUS ⚕️ Learn from the Experts at @CDCgov

✅ For the BEST PROTECTION against #COVID19, @CDCgov recommends getting… https://t.co/FNHZE7aTKp",1.0,0.3,"⚕️ Learn from the at ✅ For the BEST PROTECTION against COVID19 , getting …"
"@POTUS ⚕️ Learn from the Experts at @CDCgov

✅ For the BEST PROTECTION against #COVID19, @CDCgov recommends getting Two (2) Doses of mRNA #COVID19 #Vaccine

⚠️ Getting One (1) Dose of an mRNA #COVID19 #Vaccine only offers some protection against #COVID19

🖥️ https://t.co/0jgAi5k0vC https://t.co/K2pAcJVPdC",0.3666666666666667,0.43333333333333335,"⚕️ Learn from the at ✅ For the BEST PROTECTION against COVID19 , getting Two ( 2 ) of COVID19 Vaccine ⚠️ Getting One ( 1 ) Dose of an COVID19 Vaccine only some protection against COVID19 🖥️"
